0	a warning
0	badly - resolved problems
0	could enter a state of social rebellion
0	is to allow the growth of a dangerous focus
0	will not be able to take the steps absolutely necessary
0	perception
0	could contaminate
0	warned
0	pave the way for social rebellion
0	can contaminate
1	will be lower
0	no more than that
0	will contaminate
0	is not to have a strategic vision
0	perception
0	so many uncertainties
0	is pessimistic
0	alone is overwhelming
0	nothing more
0	alone is overwhelming
0	lost time and credibility on a failed bet
0	a dramatic warning
0	health is already extremely undermined
0	radical responses germinate
0	will not be able to attain
0	a world already complicated
0	if i do not save them , i do not save myself
0	is pessimistic
0	considered
1	wanted
1	has requested
0	it will not be easy , of course
0	foregone conclusion
1	regain confidence
0	lack of confidence
0	turned out to be impossible
0	the difficulties of even
0	the worst crisis
0	hardly anyone
0	have been completely ruled out
1	want
0	would be forced
0	unrest
1	show of support
0	could think of nothing better
0	have staged marches , banging on pots and pans , and other demonstrations to protest
1	to support
0	the worst mistake in the history
1	lending any support
1	would like
0	is making a mistake
1	has been requested
0	big drawback
0	inexcusable mistake
1	have also agreed
1	wold rather
0	drove the imf even further away
1	will call on
1	to ask
0	feel
0	would have been sending a very bad signal
0	thus shattering
0	were opposed
0	putting entire sectors of the economy out of commission
0	the danger
1	support
0	targeting them one by one
1	sincerity
0	this distortion in its policies
0	lumping
0	axis of evil
0	prejudices
1	holds so dear to his heart
1	support
0	assertively holds so dear to his heart
0	treading a path of coercion , intimidation and blackmailing
1	unfettered support
1	pursuit of its global agenda
0	arrogance , discrimination and injustice
0	should better withdraw its support to the forces of injustice , tyranny and oppression in the world
0	criticism
0	trying to harass
0	axis of evil
0	trying to harass
0	is intolerant
0	the dissent
0	policy of domination in total negation of the lofty principles of morality , ethic and democracy
0	charge
0	is based on injustice
0	rather tarnished
0	projection
0	certainly not raised us image
1	should have been on the side
0	lumping
0	threat
0	bush has made a 'big mistake
0	the rhetoric of good and evil is not suitable
0	suspect
0	have made clear their stand against
0	at present
0	risking the danger
0	one would inevitably be reminded
1	moreover
0	possible strikes
0	little support
0	because
0	time and time again
0	axis of evil
0	one common denominator
0	labeled
0	brutal
0	but
0	be settled within the un framework
0	an unjust one
0	reacted strongly
0	reputation was ruined
0	as to whether or not
0	earned eternal notoriety
1	destined to collapse
0	sponsor terrorism
0	very abrupt
0	turning the whole world upside down
0	would do anything to avoid
1	should
0	in particular
0	seems
0	according
0	for otherwise
0	either
0	have responded in favor
0	old foes
1	meet with a total failure
0	willful expansion
0	none of them
0	reeked of blood
1	disintegrate
0	for once
0	resorting to verbal quibbling
0	the way washington is treating these prisoners
0	steel cages
0	outrage
0	dehumanised detainees
0	islamabad is pretending they do not exist
0	atrocious conditions
0	steel cages
0	reminiscent more of nazi concentration camps than a civilised detention facility
0	inhuman treatment
0	deep international outrage
0	does not set a healthy precedent
0	the guilt or otherwise
0	have protested
0	powerful compulsions it is apparently labouring under
0	grave violation
1	proactive approach
1	have at least gone to the trouble
0	rotting in afghan jails
0	have also condemned
1	to promote
1	sustainable advocacy
0	terrorist
0	the greatest evil
0	accusations
0	reclusive `stalinist' state
0	there is no reason to cavil
1	dialogue among civilizations
0	consensus against
0	clubbed two islamic states
0	objections
0	can not adequately explain
0	insults
0	provoking
0	campaign
0	threatening america and its friends and allies
0	supposed pre - eminence
0	axis of evil
1	has obviously counted on
0	clearly at this point there is no cause
0	failure to substantiate
0	pet theme
0	extension of its characteristic policy of hegemony
0	presumptive
0	now heaped upon
0	impassioned american campaign against new phobias
0	functional anti - us entity
0	ridiculous
0	is critical
0	defiant view
0	backlash of adverse reactions
0	arrogance
0	axis of evil
0	prevent such outlaw regimes and their terrorist cohorts
0	denunciation
0	aggressively harping
0	is aghast
0	aggressively harping
0	unexplained logical basis
0	terrorist allies
1	urge to underline
0	axis of evil
0	collusive nexus
0	several different disputes
0	manichaean
1	support
0	communicative compulsions of dancing to the tunes of evocative sound bytes
0	new political bogey
0	archetypal sales of lethal weapons
0	campaign
0	protagonists of a prospective clash of civilizations
0	chorus of protest
1	justifiably
0	have joined the chorus of protest
1	most realistic
1	every possible effort
0	viciously
0	poured all kinds of abusive words
0	greatly miscalculating
0	despite all of this , however
1	principled
0	linked
0	axis of evil
0	can not condone more than anything
1	seeking
0	spewed out
0	arbitrarily
0	viciously spoke ill
0	virulent
1	good
1	fairest
0	crush
0	threatening the world's peace
0	a year of a war
1	the fatherland's reunification
0	preposterous
0	evil
1	safeguarding peace and security
0	very despicable act
0	shabby conduct
0	blabbing
0	destroy so - called peace
0	posing a grave threat
0	will never tolerate
0	wicked intention
0	no qualifications and face
1	decisive breakthrough
1	unanimous desire and will
1	protecting
0	the base of evil
0	crush us at all costs
0	proclaimed
0	reckless military oppressive attempt
1	the fatherland
1	ardent desire
0	evil
0	all kinds of vicious
1	promoting peace and stability
0	evil country
0	herein lies his wicked intention
0	imperialists
0	recklessly picked on our country
0	poured all kinds of abusive words
0	to take issue with
0	axis of evil
0	imperialists
0	fiercely waging a fight
0	provoke an aggressive war
0	unbearable insult
0	extremely dangerous
0	spewed out all kinds of vicious remarks
0	opposing
1	fiercely
1	the fatherland's reunification
1	safeguarding
1	patriotic
0	opposition
0	picking a quarrel
0	invasive
1	heroic
1	preservation of global peace and security
0	spewed out
1	remarkable
0	bitter destruction
0	spewed out virulent remarks
0	most vicious war maniac
0	are not satisfied with
0	war maniacs
1	praising
0	aggressors
1	policy of hegemony
0	nothing but revealing before the world each and every one of his political immaturity and moral corruption
1	actively contributed
0	link
1	enjoy
1	every effort possible
0	picking on
0	alone
0	pretexts
1	will pose a merciless annihilating blow
0	perpetrated
0	impertinently picking a quarrel
0	what a brazen - faced deception of reality
0	the real ringleader of evil
0	so - called
1	safeguard peace and security
1	exerting every effort possible
0	so - called
1	has succeeded
1	confidence
0	trying to criticize
1	unite against the enemy
0	axis of evil
1	called
1	was applauded
1	came straight from the heart
1	favorable opinions
0	warlike tone
1	has revealed george bush's talents as a war leader
1	were even more full of praise
0	axis of evil
1	supporting
1	even in the midst of tragedy , specially in the midst of tragedy , god is there
0	the most destructive weapons
0	do not sincerely share the values
1	was confident
0	condemnation
0	concerning themselves
1	new illustration of his character
1	support
0	the world's most dangerous regimes
0	the impossible feat
1	brilliant , full of strength and eloquence
1	somewhat less sharp
1	more comfortable
1	solid and often eloquent
1	speech of moral strength
1	100 percent
1	urged
1	was successful
1	setting partisan attitudes aside
0	the evil is real
0	fight terrorism alone
0	defiance
0	impatience
0	rejecting the idea
0	defiance
0	to be enemies
0	the world has heated up a notch
1	wants
0	the evil that must be destroyed
0	may annoy
0	aggressive policy
0	adopt an aggressive policy
0	are considered
0	enemies of america is not just
0	to seek to target
0	the evil empire
0	regarded
0	without comprehensively consulting with the countries concerned
1	tried
0	adversarial us position
0	as enemies
1	as friends or not evil
0	sees
0	used to call
0	as evil
0	targets are the groups that are regarded as enemies
1	he belongs to the good side
1	that regard
0	deserves condemnation
0	regards
0	was naive
0	barely scraped through
0	enemies
0	may step up sabotage
0	still assist terrorists
0	are the targets of suppression
0	evil
0	according to washington's claim
0	more intense
0	condemnation
0	it does not matter
0	axis of evil
0	axis of evil
0	culprits
1	loyal
0	has raised fears
1	personal interests
0	are seen
1	loyal
0	symptom of the 23 years of war that has devastated afghanistan
0	was worried
0	criticism
0	cast away the chance
0	axis of evil
0	labeling
0	admonishes
0	does not conform
0	lashed out
0	holds
0	feels uneasy
0	attack
0	axis of evil theory
0	doubts
1	has discretely assured
0	completely closed the door
0	axis of evil theory
0	charging
0	may have doubts
0	single - handedly destroyed
0	would be completely blocked
0	lost reason
0	negative reactions
0	in an utterly disorderly way
0	most unfortunate part
0	also thought it hard to agree
0	is a gross mistake
0	have criticized
0	is , more or less , untenable
0	launch attack
1	had become the closest allies
0	would cause japan and the republic of korea ( rok ) feel disturbed
0	would possibly forfeit all recent efforts
0	is really hard to understand
1	tried hard to establish
0	they may no longer stand shoulder to shoulder
0	condemned and counter - attacked
0	seems to be determined to expand the scope of the anti - terror war
0	queried
0	is particularly opposed
0	thinking
0	a gross mistake
0	advanced
0	irritate
0	axis of evil
0	 lose popular support among
0	doubt
1	appreciation
0	feel disturbed
0	condemnation
0	attempts to use the anti - terror war to play with political party politics
0	axis of evil theory
0	it's really strange
0	to think
0	axis of evil
0	increasing attacks
0	meddling
0	political cynicism
0	pained him
0	no one can feel proud
0	celebration , 
0	simple lack of respect
0	vicissitudes
0	failed
0	democracy exhausted all its generosity
0	deformed
0	media conspiracy
0	conspiring
0	really had reached
1	most important
0	anthology of rhetorical follies
0	gives constant demonstrations of discontent and irritation
1	wants
0	falsifying history
1	opened a new path
0	hidden agents
1	has to respect
1	wants to disguise
0	conquering
1	can feel proud
0	likewise thwarted
0	denies
0	adulteration or deceitful use
0	adulterated
1	his goal
0	abuse of history
0	eroding
0	inconsistent
1	fully within the legitimate order
0	rejected
1	boasts
1	great contributions
0	be rejected with all determination
0	ghost of a military insurgency
1	had all thought
0	that terrible day
0	falsified
0	one of the most terrible
0	collective illusion
0	thwarted
0	domination
0	such a failure
0	in mourning
0	barbarism
0	enormous
0	unacceptable degradation
0	made reckless threats
0	threats
0	the axis of evil
0	hard - line wing
0	threat
0	apprehensions and resentment
0	have direct influence
0	at the expense of the world's security and stability
0	have the final say
1	readiness to enter dialogue
0	will consult with no one
0	repeat his father's mistake
0	to create the impression
0	poses a danger
0	axis of evil
0	crush
0	involves some contradictions
1	want
0	does not want
1	dialogue and coexistence
0	apprehensions
0	evil
0	the worst
1	believes in
1	one of the few enlightened officials
0	axis of evil
0	typical texan mentality
0	axis of evil
0	closer to that of cowboys than to a civilized mentality
0	reckless
0	a catastrophe would engulf every country
0	simultaneously raises apprehensions and resentment
0	islam is not alone targeted
1	friends
1	fine words
0	not even
0	subsequently denied
0	punish
1	our friends and allies
0	do not reflect the reality
0	extremist
0	therefore planning to trigger wars here and there
0	resentment
0	was supposed to do by virtue of his post
0	only to mislead
0	described
0	such regimes
0	the countries of the axis of evil
0	evil empire
0	axis of evil
0	axis of evil
0	axis of evil
0	has been widely criticized
1	does not rule out
0	labeled
1	is ready to cooperate
0	to describe
0	not only harming
0	if there is no confidence
0	misguided policy
1	to request
0	atmosphere of conflict
0	constitute a breeding ground for bilateral tensions
0	constant aggressive
0	warned
1	to request
0	triggers domestic turmoil
0	would hurt the people
1	demand
0	there will be no investments
0	waging a ruthless war
0	ambiguous
0	do not even have
0	truly inconceivable
1	strengthening our economy
0	no confidence
0	has sounded the alarm
0	scares away
0	are only
0	argued
0	constant aggressive attitude
0	categorized
1	agreed
0	is succeeding
0	tactless actions
0	expressing discontent
0	accused
1	respect
0	very likely continue to lose our edge
1	with the specific objective
1	are quite respectful
1	respect
0	does not reflect
1	is demanding
1	objectives
0	opposition activists
0	meddling
1	readiness to establish ties
1	excused
1	adopt
0	not that of journalists
0	criticized
0	uncalled - for
1	seeks
0	still
1	friendly relations
1	demand
0	violates the principle
1	respect
0	voiced his concern
0	not in keeping with
0	vague
0	parasitic economies
0	interference
0	extremely incompetent
1	the agreement
1	intentions
1	claims
0	scares away
0	misled by the smear campaign and information sabotage
0	on the verge of a major breakdown
0	more concerned
1	invited
0	plotting
1	plotting
0	the concerns voiced
0	are to blame
0	the rule of law is under fire
0	the concerns voiced
0	accused
0	the criticisms
0	threats against freedom of expression , democracy , and legal security
0	questioned
0	waging a ruthless war against
0	claims to defend
0	concern that exists
0	give us nothing
1	was emphatic
1	love
0	questioning
1	want
1	support
0	an aberration that goes against mankind
1	venezuela's friends
1	wanted to clarify
1	would gladly go
1	endorse
1	supports
0	warned
1	peace to prevail
0	challenged
0	does not endorse
0	considers
0	was not even
1	has shown effectiveness
0	repudiates
1	visited cuba in a friendly manner
1	20 times more
1	affinity toward
0	corruption
0	was rejected
0	risks
0	was seen
0	never apologized
1	it is true
0	are not competitive enough
0	violated his military oath 
0	such boasts
0	changing and contradicting personality
1	boasts
0	will not allow
0	irresponsible
0	destroys
1	are committed
0	demerits
0	to destroy our traditional and glorious armed forces
0	it is obsolete , it does not work
1	ask
0	destroys the fundamental principles of subordination
0	totally lack planning and administrative control
0	must be taken to trial for treason
0	requests , through a bulletin
0	because the salary is not enough
1	to please
0	most serious consequences
0	is not in line with the majesty of a president
0	inability to judge
0	to the venezuelan armed forces' misfortune
1	are committed
0	have damaged so much
0	kick chavez out of power
0	intentions
0	distanced themselves
0	warns
0	are false
0	expose all venezuelans to national and international ridicule
0	they are so wrong and far from this reality
0	clearly show serious unbalanced states of mind
0	military morale is at stake
0	would be badly militarized when
0	dishonored the uniform
0	taking away the will to react and defend
0	excesses
0	complained
0	major fear
0	disguises
0	despise
1	boasts
0	disqualify him
0	threatens
0	is a true oligarch
0	dishonoring
0	seeks to hide
0	elite
0	is subordinated to his own personal sentiments and ambition
0	is now intolerable for the dignity
0	a man blinded by power
0	denied
0	has demoralized and corrupted
0	think and state
0	obsolete
0	are not appropriate
0	warn
0	does not commit
0	ceased to be a soldier of the fatherland
0	immediate trial for alleged crimes
0	being dishonorable
0	antagonism
0	boasts
0	constitute a serious insult
0	dismantling , destroying and demoralizing
0	commits a crime
0	discredits and kills
0	ridicule
1	believes
0	disqualified president
0	would have exceeded his authority
0	humiliates
0	as an act of submission
0	is obsolete
0	insufficient mortgage loans
0	seeks to hide behind a military uniform
0	criticize
0	to subjugate it
0	veils his fears and traumas
0	unfortunately for the nation
0	practically no hospital medical attention
0	dishonoring
0	not knowing the meaning
0	oppose
0	not responsible
0	growing unrest
0	questioned
0	march on the presidential palace
0	pointed the finger
1	called on
0	can not be called a democracy
1	invite
0	put on a spectacle
0	were being used
0	fleeing from injustice and totalitarianism
0	criticism
1	revolutionary process
1	go out into the streets to defend
1	commitment
0	fears
0	he was going to demand
0	complaints
0	charged
0	harsh criticism
0	worried
0	criticized
1	democracy
1	go into the streets en masse and defend and support
0	critical opinions
0	traitor
0	outside the scope
0	discontent was running high
0	undemocratic
0	march on
1	insisted
0	calling
0	to step down
0	demand
0	protest
0	accused
0	calling on
1	urged
0	to protest
0	opportunistic
1	go out into the streets to defend
0	no freedom of expression
0	resignation
1	go into the streets en masse and defend and support
0	denying
0	yelled
0	us - made israeli war machine
0	promote instability
0	hallucination
0	injustice can not last long
0	all the mighty
1	return of balance
0	no matter how long sharon humiliates arab dignity
1	support of
0	as he calls it
0	raving
0	forgot all principles and role in defending justice , and international legitimacy
0	unlimited capabilities
0	instigate struggles and wars
0	never stopped to consider
0	formidable supernatural powers
1	do wish
0	mere expression of failure
0	embody the bankrupt policy of israeli criminal extremism
0	farcical - yet - provocative
1	resistance
0	extremist gang
0	assassin
0	aggressive
1	true
0	powder keg
0	failure to gain legitimacy
0	brutality
1	inevitably falls
1	has called for
0	could accept
0	under siege
0	unequal
0	traitorous
0	devastating what remains
0	accusations
0	an excuse
1	failure of
0	assassin
0	showed its true hostility
1	defend the rights of his homeland and people against
0	raving
0	the assassin
0	these accusations
0	assassinate' the rights
0	an affront to palestinian , arab dignity , and international justice
0	pretends
0	the rights and privileges that they would automatically get under geneva convention
0	one of the grossest type of human rights violations
0	in cages
0	violators of human rights
0	the most shameful detentions in the history of post - war incarceration in the 21st century
0	whose hair is not blondest of the blonde
0	pot calling the kettle black
0	according to americans , this sort of humanity does not qualify for any of the laws
0	non - white anglo - saxon - protestant humanity
0	criticized
0	because he is not part of the non - wasp humanity
0	what is non - wasp humanity
0	whose eyes are not bluest of the blue
0	does not qualify for any of the laws
0	pointing its finger of blame
0	in chain to another side of the globe
0	no way defending
0	non - wasp humanity
0	the point
0	like the case of that pot who called the kettle black
0	has been calling
0	treating these prisoners like an ostrich
0	history of crimes against humanity
0	leaves plenty to be desired
0	not up to him to decide who is a captive or who is not a captive
0	will be meaningless
0	nothing other than
1	that may be the case
0	blasts
0	meaningless
0	considers
0	refuses to admit
0	it is pure rhetoric
0	have denounced
0	can only be paradoxical
0	supposedly model democracy like the usa can trample on the law to such an extent
0	meaningless
0	do not enjoy the minimum guarantees
0	are dangerous terrorists
0	has refused
0	clashed violently
1	called for
1	appeal
0	branded
0	see the world in terms of good and evil states
0	accused
0	a war criminal
1	innocent
1	wanted
0	taking care to avoid directly criticizing
0	because of what they did
1	sign of progress
0	unilateralist overdrive
0	created misery
0	divergent views
0	deserve justice and to be treated as war criminals
0	concern
0	suffered
0	unrealistic
1	significant results
0	has called into question
0	axis of evil
0	dangerously absolutist and simplistic stance
0	has blamed
0	were at odds
1	would be easier
0	a convenient electoral tool
0	criticisms
0	might agree
0	pinned the tag
0	rhetorical petards hurled
0	axis of evil
0	not a man who likes to improvise
0	deeper the international crisis , the better
0	such a bellicose president
0	share a hatred
0	rhetorical petards
0	no master of eloquence
0	convenient electoral tool
0	an excuse to pursue another unilateral offensive
0	to paint a dark picture
1	continue to close ranks behind
1	extremely well prepared
0	the american empire
1	undoubtedly strong and well thought out
1	would suit
0	axis of evil
0	will surely be on the president's lips
0	will have trouble wriggling out of the need to explain and justify
0	sounds clumsy
1	perfectly at ease
0	between civilization and barbarity
0	evil empire
0	may even get better
0	dismissed
0	blamed
0	scaring away
0	is not a good deal
0	believes
0	shouted
0	as if the crowd and people's nerves were already not enough to heat up the atmosphere
0	shouted
0	demonstrations against
0	so there'll be more and more poor people
0	you ca n't live with this level of hysteria
0	were in a foul mood
1	without too many difficulties
0	great
0	did not want to support
0	this level of hysteria
0	major uncertainty
1	is pleased
0	increase the palestinians' suffering and encourage the israeli right - wing stands
0	weaker side
1	welcome and support
0	ran out of patience
0	complete and blind bias toward israel
0	are known for being negative
1	bold and fair
1	is sensible
0	rejects
1	seeks
0	brought the peace process to a deadlock
1	does not turn a blind eye
0	provocations
1	supports
1	calls for
0	subjected to repressive israeli measures
1	encourage
1	on realistic and just bases
0	worsening
0	disapproves
1	aspirations
1	were in the right
1	to achieve a just solution
0	oppressive israeli military campaign
1	welcomed
1	legitimate
1	dismisses the notion
0	unrealistic stand
0	israeli right - wing policies
0	flimsy pretexts
0	have been deprived of all their national and human rights
0	wronged
0	subjugate the palestinian people and liquidate their legitimate rights and aspirations
0	plunged the palestinians and israelis into an endless cycle of violence
0	stalemate
1	guaranteeing peace , security , and stability for all nations
0	criticized
0	problems
0	threats
0	danger they pose
1	right
0	threats
0	saw
0	strong criticism
0	axis of evil
0	used the word of axis of evil to label
0	axis of evil
0	criticism
0	rhetoric of that kind
0	wrong
0	axis of evil
0	did not agree
0	israel be harshly condemned
0	called on
0	oic - eu front against the united states
0	should be harshly condemned
0	disagreements
0	on the rise
0	were immediately contested
0	were only to be expected
0	warned
0	heightened concern
0	the meat was entering the food chain
0	had always denied
1	tremendous efforts
0	concerns
0	axis of evil
1	seeks
1	likely to support
0	charges
1	downplayed
0	has likened
1	support
1	have interests
1	willingness to help
0	taking issue with
0	axis of evil remark
0	labeled
0	rogue
0	declaration of war
1	prevent such a development
0	all kinds of provocative activities
0	has expressed concern
0	responsible
0	reflect negatively
0	have avoided
0	such israeli infractions
1	requested
0	violations
0	other aggressive acts against lebanon
0	usually committed
0	hostility
0	such animosity
1	seek
0	fears
0	koizumi say 'no' to bush : stick to kyoto protocol
0	only benefits corporate america
0	rally
0	must stop war
0	out now
0	are also against
0	demonstrated
0	firmly oppose
1	plans
0	protest
0	spurned
1	would not dilute its backing
1	has called for
0	is keeping a wary eye
0	infuriated
1	defend
0	making remarks unfavorable
1	there should not be surprises
0	warning
1	support
1	had guaranteed
0	warned
0	harmed
0	by force if necessary
0	failed to defend
1	would not be traded away
1	defended
0	warned
0	was angered
0	something disadvantageous
0	are nonetheless concerned
0	fears
0	gain the upper hand
0	took advantage
1	will try its best to persuade
1	interest
1	interests
1	assurances
0	concerns
0	did not support
1	strong support
1	regards
1	are getting better
1	sought to ease
0	such a mindset will impair
1	backing
0	will try its best
0	concerned
1	would not dilute
1	support
1	protected from knocks
1	strong support
1	getting better
1	called for
0	unfavorable
0	failed
0	warning
0	would be harmed
0	fears
0	did not support
0	concerns
0	took advantage
0	was angered
1	peaceful resolution
0	keeping a wary eye
0	infuriated
1	its backing
0	use the situation to gain the upper hand
0	criticism
0	has long had tense relations
0	mate up with terrorist organizations
0	could become embarrassing
1	regime that they deserve
1	would be solved through peaceful means
0	fear
0	but not for adventures
0	horrible attacks
0	could destroy entire planets
1	hope
0	has long accused
0	such a concept gets us nowhere
1	love
0	feared
0	sharply criticised
0	should go
0	verbal attack
0	one of the most dangerous places on earth
1	would be useful if 
0	warned against
0	axis of evil
1	also hope
1	are seeking
1	favourable
1	people who love freedom
1	want
0	is the most bellicose and heinous us president
0	was only intended to fan up war hysteria
0	simplistic
0	we can not allow
1	mate up
1	wanting
0	they can not be trusted
0	war freak
0	may put back by years
0	we ca n't allow
0	they are seeking unilaterally to become the masters of the world
0	has riled
1	will seek to support
0	understand
1	want
1	hoping
0	could be sympathisers
0	it is the united states that is threatening
0	nations that are n't transparent
0	has provoked concern
1	the world will be much safer
0	want to sweep aside all competitors from other countries
1	supported
1	has an interest
1	resolve all issues peacefully
0	have hotly denied
0	angry anti - us protests erupted
1	to thwart
0	axis of evil
0	any adventure
1	undivided support
0	voiced opposition
1	history has given us a unique opportunity to defend freedom
0	accused
0	the head of an empire of evil
0	wanting to exercise world dictatorship
0	a chilly reception
0	axis of evil
0	nations with a terrible history
0	is threatening
0	nations that are so dictatorial
0	willing to starve their people
1	hopes
1	hope
1	calm
1	smoothly
1	a friend
1	hopes
1	appreciated
1	promoter , stabilizer and balancer
1	repeatedly guaranteed
1	wo n't be sacrificed
0	nervous
1	working around the clock
1	fully grasp
1	full support
1	continuously cooperating
0	axis of evil
1	understanding and approval
0	fear
0	strong view
0	axis of evil
0	to deny
1	will seek
1	a view
1	is beginning to work
0	would be difficult because
1	if we want to apply
0	the biggest concern
0	the 'axis of evil
1	can not refuse offering cooperation
0	to fight against international terrorism
1	would cooperate
0	branded
0	will be forced
0	will be forced to introduce
1	reflect the firm resolve
0	eradication
0	against terrorism
0	many problems
0	to tighten the noose around the axis of evil
0	the axis of evil
1	would seek
1	aimed at solving the issue
1	more credible
0	evil
0	axis of evil
0	hostility to
0	united states' hostility to islam
0	axis of evil
0	axis of evil
0	remove suspicion
0	self - destructive
0	not devoid of slips of the tongue
0	at the expense
0	not a successful choice
0	would not be out of necessity
1	keeping its good and evil from everyone else
0	not viable
0	collapse from within
0	longest destructive war
0	living in isolation
1	viable
0	antagonize
0	extremist inclinations
0	purposes of intimidation and exaggeration
0	extremist inclinations
1	maintained a clear - cut collaborative stance towards
1	improving
0	disappoint
0	expresses the concern
1	extremely strong support
0	does not desire
1	defend freedom
1	immensely impressed
1	objective and circumspect
1	promise
1	a bold challenge
1	caution
0	designated
0	assuming a rigid stance against
0	could be hobbled
0	axis of evil
0	will be faced with difficulties
1	opportunity
0	no way
0	lead to questions
0	referred to
1	better - than - expected response
1	request asking
0	now requires action rather than mere lip service
0	axis of evil
1	offered
1	aligned himself and established a distinct cooperative stance
0	can not speak openly
0	axis of evil
1	vowed
1	suggested
0	aid for terrorists
1	has displayed unrelenting resolve and confidence
1	resolute
0	names
0	axis of evil
1	called for
0	grimly replied
1	exceptionally generous
1	unprecedented
1	new beginning
1	bold
0	inhumane
0	have refused to serve
0	moribund
0	unprecedented
0	do reject
0	warm peace , not a cold peace
0	devastating
1	were ready to accept
0	has lost control
0	stuck for 18 months on ground zero
1	for the first time
1	is calling for
0	badly shaking ( their ) faith in
0	oppression
0	certifiably dead
0	sitting on the fence
1	most interesting
0	some seem doubtful
0	oppressive
1	positive responses from
1	admirers
0	has been very critical
0	as difficult as it may be
1	commendable
0	axis of evil
0	but
0	sabre - rattling
0	sabre - rattling
1	want
0	new - found
1	rallied for peace
1	pro - peace rally
1	will be welcomed
1	welcomed
1	harmonious and close
1	thank
1	his commitments
1	will not do or say anything that could damage
1	has repeatedly assured
1	would not hurt taiwan's interests
1	interests
1	interests
1	unlikely to affect
1	signed off on
0	concern
1	voiced his gratitude
1	honored his commitment
1	pleased
0	angered
1	will urge
1	hoped
1	called on
1	would not be harmed
1	peaceful reunification and 'one country two systems
0	combative talk
0	will not reopen talks
0	rejected
1	believe
1	thanked
1	reassured
1	supporting
0	scrupulously avoided
1	proposal to reunify
1	pronounced
1	peaceful settlement
1	satisfied
1	embraces
1	had assured
0	voiced concern
1	support
0	might encourage
1	peaceful settlement
1	believe
1	would continue to support
1	honored his commitment
1	hailed
0	repeatedly threatened
1	voiced his gratitude
1	peaceful settlement
1	seeking to mend fences
1	peaceful settlement
1	enhance
1	support
1	will continue to show american power and purpose in support of
0	tensions between
1	hoped
1	would not be harmed
1	hoped
0	the major enemy
1	wanted
1	to understand
0	running rampant
0	threatened
1	a success
1	appreciates
1	should earnestly abide
1	expressed admiration and surprise
1	china's tremendous development potential
1	understand
0	the united states' biggest enemy
1	welcomed
0	to ignore
1	to peace and stability
1	the visit has achieved positive and successful results
0	which is beyond bush's imagination
1	to the healthy development of sino - us relations
1	communiques and relevant commitments
0	are extremely concerned
1	a promotion of us values to china
1	the importance of china
1	could hardly hide his excitement
0	is greatly responsible
0	china threat advocates
1	hold
1	hopes
0	taiwan independence
1	support
1	to understand
1	extensive and important
0	it will be difficult
1	maintained a positive stance
1	the world's sole superpower
1	want
1	continues to move ahead from the existing basis
0	which is getting worse day after day
1	the earth - shaking changes
1	rediscovered
0	brings no good to world peace and economic development
0	dissatisfied
1	made a commitment
1	desire
1	expressed active support
1	will develop a relationship of cooperation
0	row
0	strategic competitor
0	only becoming worse
1	week that changed the world
1	preferable
1	reaffirmed cooperation
1	trust
1	new milestone
0	will not concur
1	higher transparency
0	drastically
0	not satellites
0	sees
0	lump
0	dictatorial regime
0	not try to change the world by command
1	determined
0	as good as decided
0	unmanageable
1	consider
0	axis of evil
0	reproached
0	noted critically
0	are vegetating in a place where they have no rights
1	come to its senses
0	no enemy of consequence in sight
0	depriving them of their rights
0	quite the contrary
1	something special , as god's own country . 
1	i'm an american and i'm damned proud of it
0	criticizing not
0	long been denied
0	evil in politics
0	bush backtracked
0	somewhat insane
0	have not been able to live without
1	approval
0	however late
1	can count
0	just as soon avoid
0	inappropriate
0	admonishing
0	countries are poor because they want to be
1	grateful
0	will not be able to change until the end of mankind
0	narrow
0	to deny them an appeal before court of law
0	protests
0	would have had to resign had he not given in
0	only half as wild
0	held
0	above all fails
1	damned proud
1	has quite a sharp insight
0	in face of the economic and government paralysis
1	was heard with interest and attention
0	it is not possible to rule out the risk of a breakdown
0	likely just an aggravating factor
0	simply do not understand
0	is concern
1	more complete
0	made a harsh appraisal
0	degeneration of the democratic process
0	is not a sure thing
1	favorably describing
1	understanding and support
0	not safe
0	are willing to die
1	as full citizens in the same sate
1	a road to peaceful coexistence
0	has not once
0	does not want
0	current spiral of violence
0	lowly outpost
0	no israeli government can provide security
0	avoid the need for it
0	can not integrate itself
0	an alien seedling
0	twisted and distorted
0	willing to die
0	a great wall of china in the middle east
0	has not brought the israeli public security
0	israel's superior ability to punish palestinians
0	burden
0	retaliating
1	that privilege
0	desperate
1	total disengagement
0	doggedly
0	prevent any hope
0	to deny
0	deigned
0	with grim determination
0	not a normal country
0	desperate palestinians
0	persists
0	not the best of solutions
1	long - desired
0	no longer live by the sword
0	destroyed
1	isolate and fortify itself
0	complete with walls and razor wire
0	are willing to die
0	near impossible
0	no place in israel can be considered safe
0	rapidly absorbing
0	will not withdraw
0	continues to demolish
1	signalling our support for
1	to invite
1	more competent
0	impede the functioning of a multi - party democracy
0	no justification
1	regard
0	responsible for zimbabwe's crisis
1	will advance positive change
0	lambasted
0	some are beginning to forget
1	wanting
0	what is europe
0	roundly condemned
0	dismissing
0	deteriorating
0	neo - colonial
1	would withstand
0	balkanisation
1	aims
0	economic colonialism
0	neo - colonialism
0	formulate , implement , or benefit from policies that undermine or injure zimbabwe's democratic institutions
